 "topic_label" , "lecture" , "lab" , "fromoutline" , "fromlecture" , "fromlab" , "uri" ,
 "graph" , "http://example.org/schema#/COMP6741-l9" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/9.Text_Mining_Systems/slides09.pdf" ,  , "http://dbpedia.org/resource/Graph_database" ,
 "graph" , "http://example.org/schema#/COMP6741-l9" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/9.Text_Mining_Systems/slides09.pdf" ,  , "http://dbpedia.org/resource/Chart" ,
 "graph" , "http://example.org/schema#/COMP6741-l9" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/9.Text_Mining_Systems/slides09.pdf" ,  , "http://dbpedia.org/resource/Graphics" ,
 "graph" , "http://example.org/schema#/COMP6741-l9" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/9.Text_Mining_Systems/slides09.pdf" ,  , "http://dbpedia.org/resource/Graph_theory" ,
 "Eastern_Orthodox" , "http://example.org/schema#/COMP6741-l9" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/9.Text_Mining_Systems/slides09.pdf" ,  , "http://dbpedia.org/resource/Eastern_Orthodox_Church" ,
 "Martin" , "http://example.org/schema#/COMP6741-l9" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/9.Text_Mining_Systems/slides09.pdf" ,  , "http://dbpedia.org/resource/List_of_recurring_The_Simpsons_characters" ,
 "parse_tree" , "http://example.org/schema#/COMP6741-l9" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/9.Text_Mining_Systems/slides09.pdf" ,  , "http://dbpedia.org/resource/Parse_tree" ,
 "HTTP_GET" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/Hypertext_Transfer_Protocol" ,
 "Linked_Data" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/Linked_data" ,
 "Linked_Open_Data" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/Linked_data" ,
 "DBpedia_Spotlight" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/worksheet04.pdf" ,  , "http://dbpedia.org/resource/DBpedia" ,
 "irreflexive" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/Reflexive_relation" ,
 "predicate" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/SQL" ,
 "UTF-8" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/UTF-8" ,
 "strings" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/String_section" ,
 "strings" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/String_theory" ,
 "protein" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/Protein" ,
 "mathematical_notation" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/Mathematical_notation" ,
 "auteur" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/Auteur_theory" ,
 "Mona_Lisa" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/Mona_Lisa" ,
 "Gene_Ontology" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/Gene_ontology" ,
 "Amsterdam" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/Amsterdam" ,
 "Fuseki" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/Fuseki" ,
 "DBpedia" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/worksheet04.pdf" ,  , "http://dbpedia.org/resource/DBpedia" ,
 "DBpedia" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/DBpedia" ,
 "Google" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/worksheet04.pdf" ,  , "http://dbpedia.org/resource/Google" ,
 "w3.org" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/worksheet04.pdf" ,  , "http://dbpedia.org/resource/World_Wide_Web_Consortium" ,
 "Wikidata" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/worksheet04.pdf" ,  , "http://dbpedia.org/resource/Wikidata" ,
 "Luke" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/Luke_the_Evangelist" ,
 "Luke" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/Gospel_of_Luke" ,
 "Jena" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/Jena" ,
 "Wordpress.com" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/WordPress.com" ,
 "Data_integration" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/Data_integration" ,
 "W3C" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/worksheet04.pdf" ,  , "http://dbpedia.org/resource/World_Wide_Web_Consortium" ,
 "W3C" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/World_Wide_Web_Consortium" ,
 "OWL2" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/Web_Ontology_Language" ,
 "Facebook" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/worksheet04.pdf" ,  , "http://dbpedia.org/resource/Facebook" ,
 "National_Cancer_Institute" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/National_Cancer_Institute" ,
 "metadata" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/worksheet04.pdf" ,  , "http://dbpedia.org/resource/Metadata" ,
 "frbr" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/Functional_Requirements_for_Bibliographic_Records" ,
 "open_source" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/Open-source_model" ,
 "rdfs" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/RDF_Schema" ,
 "Web_Ontology_Language_(OWL)" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/Web_Ontology_Language" ,
 "Mexico" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/Mexico" ,
 "Mexico" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/Mexico_City" ,
 "biological_pathway" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/Biological_pathway" ,
 "foaf" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/FOAF_(ontology)" ,
 "Berlin" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/Berlin" ,
 "ontology" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/Ontology" ,
 "SOAP" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/SOAP" ,
 "integral" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/Integral" ,
 "semantic" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/worksheet04.pdf" ,  , "http://dbpedia.org/resource/Semantic_Web" ,
 "logic" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/Logic" ,
 "Neptune" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/Neptune" ,
 "RDFS" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/RDF_Schema" ,
 "IMDB" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/worksheet04.pdf" ,  , "http://dbpedia.org/resource/IMDb" ,
 "Flickr" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/Flickr" ,
 "Paris_Hilton" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/worksheet04.pdf" ,  , "http://dbpedia.org/resource/Paris_Hilton" ,
 "Description_Logic" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/Description_logic" ,
 "iq" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/Race_and_intelligence" ,
 "uri" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/Canton_of_Uri" ,
 "Concordia" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/worksheet04.pdf" ,  , "http://dbpedia.org/resource/Concordia_University" ,
 "Apache" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/Apache_HTTP_Server" ,
 "Amazon_AWS" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/Amazon_Web_Services" ,
 "wgs84" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/World_Geodetic_System" ,
 "Semantic_Web" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/Semantic_Web" ,
 "HTML" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/HTML" ,
 "g4" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/Power_Mac_G4" ,
 "Intelligent_Systems" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/worksheet04.pdf" ,  , "http://dbpedia.org/resource/Artificial_intelligence" ,
 "gene" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/Gene" ,
 "entailment" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/Logical_consequence" ,
 "UniProt" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/UniProt" ,
 "URI" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/worksheet04.pdf" ,  , "http://dbpedia.org/resource/Uniform_Resource_Identifier" ,
 "URI" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/Uniform_Resource_Identifier" ,
 "DL" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/X86" ,
 "Geonames" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/GeoNames" ,
 "Reading" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/Reading_F.C." ,
 "Reading" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/Reading_Company" ,
 "Test" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/worksheet04.pdf" ,  , "http://dbpedia.org/resource/Test_cricket" ,
 "David_Wood" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/Straitjacket_Fits" ,
 "historical_fiction" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/Historical_fiction" ,
 "JSON" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/JSON" ,
 "Heidelberg" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/Heidelberg" ,
 "Springer" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/Springer_Publishing" ,
 "O'Reilly_Media" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/O'Reilly_Media" ,
 "RDFa" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/worksheet04.pdf" ,  , "http://dbpedia.org/resource/RDFa" ,
 "Concordia University" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/Concordia_University" ,
 "Concordia_University" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/Concordia_University" ,
 "graph" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/worksheet04.pdf" ,  , "http://dbpedia.org/resource/Graph_database" ,
 "graph" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/worksheet04.pdf" ,  , "http://dbpedia.org/resource/Chart" ,
 "graph" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/worksheet04.pdf" ,  , "http://dbpedia.org/resource/Graphics" ,
 "graph" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/worksheet04.pdf" ,  , "http://dbpedia.org/resource/Graph_theory" ,
 "graph" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/Graph_database" ,
 "graph" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/Chart" ,
 "graph" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/Graphics" ,
 "graph" , "http://example.org/schema#/COMP6741-l4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/4.Knowledge_Base_Queries/slides04.pdf" ,  , "http://dbpedia.org/resource/Graph_theory" ,
